pair,date,high,low,open,close,volume
USDT_BTC,1622548800,99.14101336915901,94.18396270070106,96.97690139447153,96.47717974098484,122194005
USDT_BTC,1622545200,102.2694706947716,97.15599716003301,99.0215159320263,100.1502028814125,90812462.85
USDT_BTC,1622541600,104.27287517440661,99.05923141568627,100.98444832260446,100.96080891487095,101992700.9
USDT_BTC,1622538000,100.01606926070096,95.0152657976659,97.14935949308904,97.22261557466616,98565251.35
USDT_BTC,1622534400,98.33484786681036,93.41810547346984,95.9912706868299,96.28080155445102,210515123.7
USDT_BTC,1622530800,99.62671802594366,94.64538212464647,97.01449470651215,97.09992714792313,100313042.7
USDT_BTC,1622527200,101.38592648449396,96.31663016026926,98.94463776821493,98.45267457223747,111290611.2
USDT_BTC,1622523600,103.74341032932037,98.55623981285434,101.07445563672167,102.09496228384299,96537837.28
USDT_BTC,1622520000,100.23363262160619,95.22195099052588,97.49971170963293,98.11438541345296,64976976.77
USDT_BTC,1622516400,100.51707617743496,95.4912223685632,97.90647240712184,97.1601798347317,116905766.8
USDT_BTC,1622512800,99.44242411874124,94.47030291280417,97.70994633699775,97.10074922632586,113551230.2
USDT_BTC,1622509200,103.42292984680273,98.25178335446259,100.79803448025393,100.31452653907593,118173642.8
USDT_BTC,1622505600,104.59911036106357,99.36915484301038,102.2665221590987,101.94917739902755,196926607.5
USDT_BTC,1622502000,103.34519135806269,98.17793179015955,101.34027268913917,101.49893328398582,98660484.55
USDT_BTC,1622498400,97.6524508835886,92.76982833940916,94.6828591035669,95.27530506321628,86091105.8
USDT_BTC,1622494800,101.76759688032345,96.67921703630728,99.14271045677366,99.29724835048862,54590957.95
USDT_BTC,1622491200,104.25759683606401,99.04471699426081,101.42607945700333,101.56920128088531,62422937.08
USDT_BTC,1622487600,102.74926849088635,97.61180506634203,100.26990501205579,99.7749367787247,72040569.56
USDT_BTC,1622484000,102.7425036276271,97.60537844624574,99.4045200988772,99.98395746731077,70542843.95
USDT_BTC,1622480400,101.90020035181522,96.80519033422445,99.61962877563505,99.88007682449428,147660645
USDT_BTC,1622476800,99.04352939093832,94.09135292139139,97.12065835747043,96.43597632384123,234665903
USDT_BTC,1622473200,102.05363716855062,96.95095531012309,100.59803437603176,99.732507754408,153858395.1
USDT_BTC,1622469600,100.27830959924721,95.26439411928484,97.95942456981143,97.30953335598812,158281846.4
USDT_BTC,1622466000,103.2757920057937,98.11200240550401,101.00665989701156,100.11955636246137,185178921.1
USDT_BTC,1622462400,98.6142765600894,93.68356273208492,95.78248654447053,95.9251244475662,186290637
USDT_BTC,1622458800,100.22001810594593,95.20901720064863,97.19051982013403,97.33928742792843,190891250.1
USDT_BTC,1622455200,97.79230007747714,92.90268507360328,95.16916731397878,94.10131684201188,320451182.7
USDT_BTC,1622451600,100.27114727376629,95.25758991007797,98.77984334914414,97.42529371711126,157177579.6
